RUBRO_KEY;SUB_RUBRO_AGRUPADO;RUBRO_AGRUPADO;Columna1;Columna2;Columna3;AGRUPADO_NUEVO;AGRUPACION IC
1138;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1139;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;BELLEZA
1140;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1141;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;SALUD
1142;OTROS;OTROS;OTROS;OTROS;1;OTROS;SALUD
1143;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;SALUD
1144;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1145;COLEGIOS Y CLUBES;PAGO_DE_SERVICIOS;COLEGIOS Y CLUBES;PAGO_DE_SERVICIOS;1;OTROS;EDUCACION
1146;COLEGIOS Y CLUBES;PAGO_DE_SERVICIOS;COLEGIOS Y CLUBES;PAGO_DE_SERVICIOS;1;OTROS;EDUCACION
1147;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;EDUCACION
1148;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;EDUCACION
1149;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1150;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;EDUCACION
1151;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1152;OTROS;PAGO_DE_SERVICIOS;OTROS;PAGO_DE_SERVICIOS;1;OTROS;OTROS
1153;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;ESPECTACULOS Y ACTIVIDADES RECREATIVAS;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1154;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1155;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1156;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1157;OBRAS SOCIALES;PAGO_DE_SERVICIOS;OBRAS SOCIALES;PAGO_DE_SERVICIOS;1;OTROS;SALUD
1158;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;SALUD
1159;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1160;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1161;SERVICIOS PROFESIONALES;OTROS;SERVICIOS PROFESIONALES;OTROS;1;OTROS;OTROS
1162;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1163;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1164;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1165;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1166;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1167;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1168;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1169;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1170;PAGO DE SERVICIOS;PAGO_DE_SERVICIOS;PAGO DE SERVICIOS;PAGO_DE_SERVICIOS;1;OTROS;OTROS
1171;PAGO DE SERVICIOS;PAGO_DE_SERVICIOS;PAGO DE SERVICIOS;PAGO_DE_SERVICIOS;1;OTROS;OTROS
1172;HIPERMERCADOS;SUPERMERCADOS;HIPERMERCADOS;SUPERMERCADOS;1;SUPERMERCADOS;SUPERMERCADOS
1173;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1174;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1175;IMPUESTOS;PAGO_DE_SERVICIOS;IMPUESTOS;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1176;HIPERMERCADOS;SUPERMERCADOS;HIPERMERCADOS;SUPERMERCADOS;1;SUPERMERCADOS;SUPERMERCADOS
1177;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1178;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1179;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1180;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1181;OTROS;TURISMO;OTROS;TURISMO;1;TURISMO;TURISMO
1182;SUPERMERCADOS;SUPERMERCADOS;SUPERMERCADOS;SUPERMERCADOS;1;SUPERMERCADOS;SUPERMERCADOS
1183;COMBUSTIBLE;AUTOMOVIL;COMBUSTIBLE;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
1184;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1185;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1186;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1187;OTROS;TURISMO;OTROS;TURISMO;1;TURISMO;TURISMO
1188;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1189;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1190;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
1191;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
1192;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
1193;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;ARTICULOS Y SERVICIOS PARA EL AUTOMOTOR;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
1194;COMBUSTIBLE;AUTOMOVIL;COMBUSTIBLE;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
1195;COMBUSTIBLE;AUTOMOVIL;COMBUSTIBLE;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
1196;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
1197;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
1198;DECORACION;HOGAR;DECORACION;HOGAR;1;HOGAR;HOGAR
1199;DECORACION;HOGAR;DECORACION;HOGAR;1;HOGAR;HOGAR
1200;DECORACION;HOGAR;DECORACION;HOGAR;1;HOGAR;HOGAR
1201;DECORACION;HOGAR;DECORACION;HOGAR;1;HOGAR;HOGAR
1202;DECORACION;HOGAR;DECORACION;HOGAR;1;HOGAR;HOGAR
1203;DECORACION;HOGAR;DECORACION;HOGAR;1;HOGAR;HOGAR
1204;DECORACION;HOGAR;DECORACION;HOGAR;1;HOGAR;HOGAR
1205;DECORACION;HOGAR;DECORACION;HOGAR;1;HOGAR;HOGAR
1206;DECORACION;HOGAR;DECORACION;HOGAR;1;HOGAR;HOGAR
1207;DECORACION;HOGAR;DECORACION;HOGAR;1;HOGAR;HOGAR
1208;DECORACION;HOGAR;DECORACION;HOGAR;1;HOGAR;HOGAR
1209;DECORACION;HOGAR;DECORACION;HOGAR;1;HOGAR;HOGAR
1210;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1211;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1212;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1213;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1214;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1215;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1216;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1217;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1218;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1219;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1220;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1221;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1222;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1223;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1224;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1225;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1226;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1227;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1228;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1229;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1230;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1231;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1232;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1233;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1234;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1235;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1236;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1237;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1238;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1239;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1240;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1241;JUEGOS/JUGUETES/HOBBIES;OTROS;JUEGOS/JUGUETES/HOBBIES;OTROS;1;OTROS;OTROS
1242;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1243;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;1;OTROS;EDUCACION
1244;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;1;OTROS;OTROS
1245;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;1;OTROS;OTROS
1246;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;1;OTROS;OTROS
1247;TELEFONIA;PAGO_DE_SERVICIOS;TELEFONIA;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1248;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1249;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1250;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1251;TELEFONIA;PAGO_DE_SERVICIOS;TELEFONIA;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1252;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1253;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1254;JUEGOS/JUGUETES/HOBBIES;OTROS;JUEGOS/JUGUETES/HOBBIES;OTROS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1255;PAGO DE SERVICIOS;PAGO_DE_SERVICIOS;PAGO DE SERVICIOS;PAGO_DE_SERVICIOS;1;OTROS;OTROS
1256;PAGO DE SERVICIOS;PAGO_DE_SERVICIOS;PAGO DE SERVICIOS;PAGO_DE_SERVICIOS;1;OTROS;OTROS
1257;PAGO DE SERVICIOS;PAGO_DE_SERVICIOS;PAGO DE SERVICIOS;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1258;PAGO DE SERVICIOS;PAGO_DE_SERVICIOS;PAGO DE SERVICIOS;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1259;TELEFONIA;PAGO_DE_SERVICIOS;TELEFONIA;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1260;TELEMARKETING - SOLICITUD INDIRECTA;VENTA_TELEFONICA;TELEMARKETING - SOLICITUD INDIRECTA;VENTA_TELEFONICA;1;TURISMO;TURISMO
1261;SOLICITUD DIRECTA;VENTA_TELEFONICA;SOLICITUD DIRECTA;VENTA_TELEFONICA;1;OTROS;OTROS
1262;SOLICITUD DIRECTA;VENTA_TELEFONICA;SOLICITUD DIRECTA;VENTA_TELEFONICA;1;OTROS;OTROS
1263;SOLICITUD DIRECTA;VENTA_TELEFONICA;SOLICITUD DIRECTA;VENTA_TELEFONICA;1;OTROS;OTROS
1264;E-COMMERCE;VENTA_TELEFONICA;E-COMMERCE;VENTA_TELEFONICA;1;OTROS;OTROS
1265;SUSCRIPCIONES;OTROS;SUSCRIPCIONES;OTROS;1;OTROS;OTROS
1266;OTROS;PAGO_DE_SERVICIOS;OTROS;PAGO_DE_SERVICIOS;1;OTROS;OTROS
1267;PAGO PUNTUAL TELEFONICO;PAGO_DE_SERVICIOS;PAGO PUNTUAL TELEFONICO;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1268;PAGO PUNTUAL TELEFONICO;PAGO_DE_SERVICIOS;PAGO PUNTUAL TELEFONICO;PAGO_DE_SERVICIOS;1;OTROS;OTROS
1269;OTROS;PAGO_DE_SERVICIOS;OTROS;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1270;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1271;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1272;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1273;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1274;OBRAS SOCIALES;PAGO_DE_SERVICIOS;OBRAS SOCIALES;PAGO_DE_SERVICIOS;1;OTROS;SALUD
1275;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1276;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1277;PAGO DE SERVICIOS;PAGO_DE_SERVICIOS;PAGO DE SERVICIOS;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1278;PAGO PUNTUAL TELEFONICO;PAGO_DE_SERVICIOS;PAGO PUNTUAL TELEFONICO;PAGO_DE_SERVICIOS;1;OTROS;SALUD
1279;PAGO PUNTUAL TELEFONICO;PAGO_DE_SERVICIOS;PAGO PUNTUAL TELEFONICO;PAGO_DE_SERVICIOS;1;OTROS;ENTRETENIMIENTO Y RECREACION
1280;PAGO PUNTUAL TELEFONICO;PAGO_DE_SERVICIOS;PAGO PUNTUAL TELEFONICO;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1281;SOLICITUD DIRECTA;VENTA_TELEFONICA;SOLICITUD DIRECTA;VENTA_TELEFONICA;1;OTROS;OTROS
1282;E-COMMERCE;VENTA_TELEFONICA;E-COMMERCE;VENTA_TELEFONICA;1;OTROS;OTROS
1283;ARTICULOS;HOGAR;ARTICULOS;HOGAR;1;HOGAR;HOGAR
1284;E-COMMERCE;VENTA_TELEFONICA;E-COMMERCE;VENTA_TELEFONICA;1;TURISMO;TURISMO
1285;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;1;AUTOMOVIL;AUTOMOVIL
1778;CASAS DE COMIDAS;GASTRONOMIA;CASAS DE COMIDAS;GASTRONOMIA;1;GASTRONOMIA;GASTRONOMIA
1779;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1781;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
1782;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
1785;SOLICITUD DIRECTA;VENTA_TELEFONICA;SOLICITUD DIRECTA;VENTA_TELEFONICA;1;OTROS;OTROS
1788;BIENES Y SERVICIOS DIVERSOS;OTROS;BIENES Y SERVICIOS DIVERSOS;OTROS;1;OTROS;OTROS
1789;COMESTIBLES;GASTRONOMIA;COMESTIBLES;GASTRONOMIA;1;GASTRONOMIA;GASTRONOMIA
1792;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
1793;COMBUSTIBLE;AUTOMOVIL;COMBUSTIBLE;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
1794;COMBUSTIBLE;AUTOMOVIL;COMBUSTIBLE;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
1795;SERV. CONTRATADOS;HOGAR;SERV. CONTRATADOS;HOGAR;1;HOGAR;HOGAR
1796;HIPERMERCADOS;SUPERMERCADOS;HIPERMERCADOS;SUPERMERCADOS;1;SUPERMERCADOS;SUPERMERCADOS
1797;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;PAGO PUNTUAL CUPON/PRES.TARJETA;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1798;SOLICITUD DIRECTA;VENTA_TELEFONICA;SOLICITUD DIRECTA;VENTA_TELEFONICA;1;OTROS;OTROS
1799;E-COMMERCE;VENTA_TELEFONICA;E-COMMERCE;VENTA_TELEFONICA;1;OTROS;OTROS
1800;PAGO PUNTUAL TELEFONICO;PAGO_DE_SERVICIOS;PAGO PUNTUAL TELEFONICO;PAGO_DE_SERVICIOS;1;OTROS;SALUD
1801;PAGO PUNTUAL TELEFONICO;PAGO_DE_SERVICIOS;PAGO PUNTUAL TELEFONICO;PAGO_DE_SERVICIOS;1;HOGAR;HOGAR
1802;SUPERMERCADOS;SUPERMERCADOS;SUPERMERCADOS;SUPERMERCADOS;1;SUPERMERCADOS;SUPERMERCADOS
1803;OTROS;OTROS;OTROS;OTROS;1;OTROS;CONSTRUCCIÓN
1804;TELEMARKETING - SOLICITUD INDIRECTA;VENTA_TELEFONICA;TELEMARKETING - SOLICITUD INDIRECTA;VENTA_TELEFONICA;1;OTROS;OTROS
1805;E-COMMERCE;VENTA_TELEFONICA;E-COMMERCE;VENTA_TELEFONICA;1;GASTRONOMIA;GASTRONOMIA
1806;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1807;COMBUSTIBLE;AUTOMOVIL;COMBUSTIBLE;AUTOMOVIL;1;AUTOMOVIL;AUTOMOVIL
1808;E-COMMERCE;VENTA_TELEFONICA;E-COMMERCE;VENTA_TELEFONICA;1;TURISMO;TURISMO
1809;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1810;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1811;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1812;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1813;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1814;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1815;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
1816;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
1817;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
1818;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
1819;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
1820;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
1821;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
1822;HOSPEDAJES;TURISMO;HOSPEDAJES;TURISMO;1;TURISMO;TURISMO
1823;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1824;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1825;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1826;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1827;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1828;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1829;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1830;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1831;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1832;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1833;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1834;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1835;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1836;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1837;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1838;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1839;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1840;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1841;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1842;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1843;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1844;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1845;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1846;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1847;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1848;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1849;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1850;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1851;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1852;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1853;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1854;TRANSPORTE AEREO;TURISMO;TRANSPORTE AEREO;TURISMO;1;TURISMO;TURISMO
1855;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
1856;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
1857;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
1858;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
1859;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
1860;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
1861;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
1862;TRANSPORTE TERRESTRE;TURISMO;TRANSPORTE TERRESTRE;TURISMO;1;TURISMO;TURISMO
1863;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1864;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1865;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1866;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1867;OTROS;OTROS;OTROS;OTROS;1;OTROS;CONSTRUCCIÓN
1868;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1869;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1870;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
1871;OTROS;OTROS;OTROS;OTROS;1;OTROS;OTROS
